#identity	tANI	query_length
0.9760459256017524	0.10606764487701986	2492336
0.9813507516778582	0.10170055551129509	2448764
0.8724072661523615	0.3379548732432146	2532067
0.8846279348346909	0.23532953498221393	2335555
0.8847524928774938	0.22601265340149063	2331778
0.9765734918538093	0.13738323997750881	2550350
0.9000317278719397	0.2575641374498665	2480185
0.9766578880291347	0.1484250809967837	2523206
0.9749029939341439	0.11067178121012564	2509550
1.0	3.045683424186029e-05	2462539
0.9745329582577152	0.11041355641546938	2426866
0.9746613786848093	0.1053388937225089	2417892
0.9769157524488021	0.11049695052469138	2487240
0.977482093862819	0.10577959465487746	2438596
0.9754987890797023	0.13253812908161552	2561832
0.871656132437622	0.326060077104941	2493258
0.9003988336431231	0.20308960818047853	2352590
0.8661196209213067	0.3256739176250375	2501310
0.8843912302537096	0.25627727259507305	2337782
0.9761017005300406	0.10938480856362764	2456384
0.9825263291703913	0.10062515896675624	2452524
0.9491197151134727	0.21437591611032825	2453172
0.8821814115308148	0.3138606981493259	2424563
0.8942934811635685	0.28078138630594773	2454304
0.9403878705939176	0.22561084478365662	2456581
0.8857004047976027	0.30242562776934645	2402165
0.88381778543307	0.3246868253407251	2467899
0.8963899806295396	0.2684391684857321	2421404
0.9352358257101572	0.2086421752116581	2377327
0.94910416585839	0.18487936454363876	2372261
0.8843282692307679	0.3321512458426132	2492336
0.8833616050000007	0.32528156137110137	2448764
0.8923770359712252	0.31048414166123045	2532067
0.9553821274556783	0.15426828545951185	2335555
0.9386138176499277	0.18922668264679174	2331778
0.883599078498292	0.34690863521089443	2550350
0.8856402015732555	0.3232597651991099	2480185
0.8840095600593191	0.3399802749222454	2523206
0.8839923693379785	0.3437131201685104	2509550
0.8836375736738695	0.31214750624623383	2462539
0.8840258911632539	0.31084874468464907	2426866
0.8842192015968067	0.3045795609717887	2417892
0.883634189390184	0.32840636676633034	2487240
0.8836591258741262	0.3167706618819118	2438596
0.8854678427612642	0.3216966581116102	2561832
0.8950669296987088	0.2917869119831526	2493258
0.8864922791605686	0.27093433589805	2352590
0.8814951515151515	0.34148686817754104	2501310
1.0	1.5399330300515437e-05	2337782
0.8838415343137254	0.32157097945124996	2456384
0.8841861055776908	0.3248137503419571	2452524
