#identity	query_cov	query_length
0.8672080170777973	0.8476299147039434	2480185
0.8686466252983295	0.8336136645204554	2523206
0.8657844283646906	0.8254400191269351	2509550
0.8668578671160336	0.8445766747247455	2462539
0.8664363636363633	0.850306527018797	2426866
0.8671048081593005	0.8550840980490444	2417892
0.8666489081289075	0.8394722664479504	2487240
0.86658256534366	0.8493805451989588	2438596
0.8665045535296875	0.8376486045923386	2561832
0.9336409727443621	0.8525218810087043	2493258
0.8660503491152568	0.8785325959899515	2352590
1.0	1.0	2501310
0.8830848511047059	0.8721574552289306	2337782
0.8658076085918865	0.8442206104582997	2456384
0.8672791963426362	0.8459130267430615	2452524
0.9369791352657015	0.8496383457825216	2453172
0.8801237927663728	0.8417248799061934	2424563
0.8941272627563173	0.8487106731684421	2454304
0.9609637725118474	0.8654056186219791	2456581
0.8855817553956812	0.8706004791510991	2402165
0.8877799478178383	0.851320495692895	2467899
0.896509521970064	0.8541965735581506	2421404
1.0	0.9999655074796189	2377327
0.9359412542537676	0.8710698359076003	2372261
0.8883026158940415	0.8453627440280925	2492336
0.8879900573065911	0.855904448121583	2448764
0.8941221870503606	0.8231602876227209	2532067
0.9358986167146964	0.8957977868215478	2335555
0.9660083247543282	0.9197908205669665	2331778
0.8863848629148635	0.8169188542749034	2550350
0.8849587440532838	0.8467428840993716	2480185
0.8888041079034553	0.8432062225597118	2523206
0.8882911047619045	0.8369504492837361	2509550
0.8872478049951978	0.8479008860367288	2462539
0.888741768642448	0.8651301719996077	2426866
0.8887357012488014	0.8658368529280878	2417892
0.8883806247019548	0.8489988903362764	2487240
0.8880253085824509	0.8553101866811886	2438596
0.8902747566063985	0.8463853211295667	2561832
0.8951936216730061	0.8357670967063978	2493258
0.8864289995324933	0.8970279564224961	2352590
0.8791639098481119	0.8170034901711504	2501310
0.9345710302457495	0.8869454038058296	2337782
0.8878296128423054	0.8518256917485214	2456384
0.8895744199424724	0.8499619167845045	2452524
0.88777636764706	0.8362344752019019	2453172
0.865907248062017	0.8511595697863904	2424563
0.8725582170172087	0.8474145827085805	2454304
0.8854448799231521	0.8513547894410972	2456581
0.9006572191011247	0.8937104653510479	2402165
0.9802577298978262	0.9194087764531693	2467899
0.8722921768707466	0.850034112440551	2421404
0.8871032446555814	0.8803336688642328	2377327
0.8891200097323596	0.8702587953011915	2372261
0.9833218476357308	0.9250915606884466	2492336
0.9786158093126445	0.9306143834195537	2448764
0.8734565152963668	0.8267198300834852	2532067
0.8847836711930175	0.8829366039335405	2335555
0.8840850673076931	0.8935794917011826	2331778
0.9765567336244568	0.9025514145117337	2550350
0.9001482221185252	0.8657221134713741	2480185
0.9804727916295668	0.9039388777610706	2523206
0.9821401900647965	0.9227801797134945	2509550
0.9769055759749029	0.9171789766578317	2462539
0.9769409429726101	0.9297085211956491	2426866
