#identity	tANI	query_length
0.9777341205578085	0.09421763377962106	2417892
1.0	-0.0	2487240
0.9997641919191943	0.010493731146459441	2438596
0.9779857868925597	0.13854093787303803	2558338
0.9843419786096281	0.06879127129527339	2406696
0.9936339739130451	0.0738557026061045	2505870
0.978187416812612	0.12276581939920825	2561832
0.9996487858347407	0.014994507254713671	2445630
0.997959059652032	0.017264227212822735	2456384
0.9758062905375438	0.1020810660579309	2452524
0.9755034263845149	0.09497117292201362	2414960
0.981058881118887	0.07068615966466837	2402275
0.9727768557391726	0.12282941831504024	2467899
0.9741005626373674	0.12596527895424497	2528086
0.9588916550764959	0.23413007198544342	2628783
0.9730824475843209	0.11994352719798786	2432358
0.9731288188976395	0.10739838477924216	2492336
0.982024760850319	0.09251298004738165	2454916
0.9812438410301992	0.07325335614157358	2409602
0.978789108954572	0.09042628708347011	2448764
0.9733349771480858	0.11254945248075593	2417178
0.9742379903888181	0.13239643494824804	2550350
0.9728520460704637	0.14599172819584008	2523206
0.9711056385869608	0.11131771590714358	2419432
0.9731340017361114	0.11494316752604519	2509550
0.9818514847547576	0.09274395656912063	2462539
1.0	-0.0	2509220
0.9718102163136556	0.10694705617523871	2426866
0.9725243031674222	0.10634595829908973	2417892
0.9743472711189779	0.10607630840278454	2487240
0.9745495720017859	0.09769216440056111	2438596
0.971968270342379	0.14551059937413857	2558338
0.9752087712058685	0.10829127433636446	2406696
0.9749483708370864	0.1308492302745602	2505870
0.973548770999118	0.1387432598952509	2561832
0.9745466502683395	0.10237491661943224	2445630
0.9731152472647753	0.10324507202845781	2456384
0.9967438210702403	0.022483816137405598	2452524
0.9839356896551733	0.06890739323007575	2414960
0.9776173128515818	0.06511329035355008	2402275
0.9817566165413563	0.10305525994359109	2467899
0.9820554364736421	0.09882787972192232	2528086
0.9582478525641038	0.22325978941589447	2628783
0.9790186531531561	0.10123773245466519	2432358
1.0	1.0432034692209191e-05	2492336
0.9761639076923113	0.09082412135158673	2454916
0.9776703829225379	0.0681169860992389	2409602
0.9773270502645509	0.09169146608022356	2448764
0.9759883009489386	0.0987853742269327	2417178
0.9813902192605363	0.10689334861642552	2550350
0.981676999563894	0.09911596993901388	2523206
0.978076684187477	0.07211371979390771	2419432
0.9992517570850216	0.015218634076049464	2509550
0.9759874507227371	0.08999750345506853	2462539
0.9735377689942935	0.11567482896100485	2509220
0.9777197020157801	0.07311693568029502	2426866
0.9788051734738729	0.06945067557813266	2417892
0.9832811933797921	0.08097440199126582	2487240
0.9837553788546264	0.07547369592488648	2438596
0.9796294595763141	0.10761620877388724	2558338
0.9823029388119725	0.07435892421964008	2406696
0.9821778328865082	0.11497382285864421	2505870
0.9773026689478221	0.1014740644467668	2561832
0.9835479613356788	0.0764797285814903	2445630
0.9823227037516219	0.0787926346757052	2456384
0.9737907029177767	0.10247441332938911	2452524
0.9784046150422809	0.08088167553029936	2414960
0.9778098247151641	0.07762420570964211	2402275
0.9813865209634292	0.10980597470186526	2467899
0.9999883133012822	0.0011832189879186787	2528086
0.9585902217194577	0.21141216091584542	2628783
0.9801067579703697	0.09669582314140779	2432358
0.9827552786177163	0.08573619996020192	2492336
0.9772493104982238	0.10294380032507937	2454916
0.9780445373665497	0.07912879278502272	2409602
0.9776099782324794	0.08119207740065582	2448764
0.9793320775746787	0.08068705801570414	2417178
1.0	2.587913581078849e-05	2550350
0.982704673188086	0.1178957803042575	2523206
